X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT
-77.0791823095279,38.9460507950096,3116,1304558,1002438,8323,PRS,1947/04/07 04:00:00+00,UNK,NEBRASKA AVE NW,TENLEY CIR,180,NEA,UNKNOWN,TENLEY CIR + NEBRASKA AVE NW,,KFH,2009/06/09 04:00:00+00,,UNK,UNKW,N,Y,N,N,58U,CON,NON,Y,N,E,9,N,Y,N,NON,UNK,,N,N,N,N,N,N,N,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.07918,38.946043
-77.0819193030429,38.8718167820941,3117,1304538,6000362,3983,PRS,1901/01/01 05:00:00+00,REV,2ND ST S,S COURTHOUSE RD,169,NEA,UNKNOWN,S COURTHOUSE RD + 2ND ST S,,KFH,2007/01/19 05:00:00+00,0,UNK,ARTA,N,Y,Y,Y,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,7,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,,U,N,U,N,U,U,U,U,-77.081917,38.871809
-77.097380310217,38.8679867777412,3118,1304530,6000312,3789,PRS,1901/01/01 05:00:00+00,REV,3RD ST S,S GLEBE RD,128,NEA,UNKNOWN,S GLEBE RD + 3RD ST S,,KFH,2007/03/10 05:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,UNK,UNK,U,N,E,5,N,N,N,NON,UNK,4.90000009536743,N,N,Y,N,N,N,N,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.097378,38.867979
-77.0531342951258,38.8117657632777,3119,1305086,4000112,1116,PRS,1901/01/01 05:00:00+00,REV,N WEST ST,PENDLETON ST,280,NEA,UNKNOWN,PENDLETON ST + N WEST ST,,KFH,2009/04/13 04:00:00+00,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,Y,N,NON,UPV,6.19999980926514,Y,N,Y,Y,Y,U,Y,Y,Y,Y,Y,YMR,,U,N,U,N,U,U,U,U,-77.053132,38.811758
-76.7338312049876,38.9024767971915,3120,1310592,3001097,18771,PRS,1972/03/15 04:00:00+00,REV,PENN MANOR LN,POINTER RIDGE DR,5,NEA,UNKNOWN,POINTER RIDGE DR + PENN MANOR LN,,KFH,2006/12/05 05:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,5.5,N,N,Y,N,N,N,N,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.733829,38.902469
-76.72036919576,38.9145247988488,3121,1310590,3003127,14925,PRS,1972/03/15 04:00:00+00,REV,POND MEADOW LN,PITTSFIELD LN,344,NEA,UNKNOWN,PITTSFIELD LN + POND MEADOW LN,,KFH,2006/12/03 05:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,,N,N,U,N,N,N,U,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.720367,38.914517
-76.8392762458359,39.0645068244819,3122,1311898,3004274,18410,PRS,2013/08/27 04:00:00+00,UNK,MUIRKIRK RD,RT 197 LAUREL-BOWIE RD,350,NEX,UNKNOWN,RT 197 LAUREL-BOWIE RD + MUIRKIRK RD,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.839274,39.064499
-77.0891123009012,38.8132317646974,3123,1303276,4000147,1169,PRS,1901/01/01 05:00:00+00,REV,TRINITY DR,N QUAKER LN,353,NEA,UNKNOWN,N QUAKER LN + TRINITY DR,,KFH,2007/07/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,SLP,5,Y,Y,Y,Y,N,N,N,N,N,N,N,NPL,,U,N,U,Y,U,U,U,U,-77.08911,38.813224
-76.9528422745412,38.9058147915075,3124,1308018,1003023,12816,PRS,1967/09/11 04:00:00+00,UNK,#3592-3598,MAYFAIR TER NE,349,NEA,30' E OF A POINT OPPO POLE #538800,MAYFAIR TER NE + #3592-3598,,KFH,2006/06/22 04:00:00+00,,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.95284,38.905807
-76.9536962646879,38.8360967772579,3125,1309844,3000608,2107,PRS,1987/09/11 04:00:00+00,REV,25TH AVE,IVERSON ST,60,FAR,@ STEPS TO #2515,IVERSON ST + 25TH AVE,,KFH,2006/07/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.90000009536743,Y,Y,N,N,N,N,Y,Y,Y,N,N,YUN,,U,N,U,N,U,U,U,U,-76.953694,38.836089
-76.955592267242,38.8351917764519,3126,1309842,3000597,2043,PRS,1995/04/14 04:00:00+00,REV,24TH AVE,IVERSON ST,59,FAR,"APPROX 125' E OF -;   ADJ VACANT LOT",IVERSON ST + 24TH AVE,,KFH,2006/07/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,5.80000019073486,Y,Y,N,N,N,N,Y,Y,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.95559,38.835184
-77.0082772851072,38.9701707993564,3127,1308555,1003473,17299,PRS,2006/05/15 04:00:00+00,REV,N CAPITOL ST NE,EASTERN AVE NE,360,FAR,90' S OF ---,EASTERN AVE NE + N CAPITOL ST NE,,KFH,2006/12/16 05:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,6,Y,Y,Y,NON,SLP,3.70000004768372,N,N,Y,N,N,N,Y,U,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,-77.008275,38.970163
-77.0275202919272,38.9851528052593,3128,1308553,1002887,11790,PRS,1960/11/29 05:00:00+00,REV,12TH ST NW,EASTERN AVE NW,133,MID,W OF DRWY TO HOMES BLDG PKG LOT,EASTERN AVE NW + 12TH ST NW,,KFH,2006/06/12 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.027518,38.985145
-77.0913993103959,38.8700247753835,3129,1304128,6000343,3893,PRS,1901/01/01 05:00:00+00,REV,S HIGHLAND ST,2ND ST S,73,NEA,UNKNOWN,2ND ST S + S HIGHLAND ST,,KFH,2007/03/09 05:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,2.90000009536743,Y,N,Y,Y,Y,N,N,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.091397,38.870017
-76.9984352764422,38.8290727734839,3130,1306512,1000041,1775,PRS,1968/11/05 05:00:00+00,REV,CHESAPEAKE ST SE,6TH ST SE,360,NEA,UNKNOWN,6TH ST SE + CHESAPEAKE ST SE,,KFH,2006/04/13 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,5.69999980926514,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,Y,U,U,U,U,-76.998433,38.829065
-76.9265342686052,38.96977880512,3131,1311030,3001943,9304,PRS,1994/12/27 05:00:00+00,REV,RIVERTECH CT,RIVER RD,313,NEX,@ HYDRANT,RIVER RD + RIVERTECH CT,,KFH,2006/09/28 04:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,,N,N,U,Y,N,Y,U,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.926532,38.969771
-76.8723552528085,39.0018958168889,3132,1311013,3002335,10135,PRS,1975/04/03 04:00:00+00,REV,HAMILTON PL,RIDGE RD,9,NEA,UNKNOWN,RIDGE RD + HAMILTON PL,,KFH,2006/10/16 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,Y,Y,N,NON,UNK,3.70000004768372,N,N,Y,N,N,N,N,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.872353,39.001888
-77.0239943019557,38.9928698039497,3133,1308604,2000162,9919,PRS,1982/06/01 04:00:00+00,REV,THAYER AVE,FENTON ST,360,NEA,UNKNOWN,FENTON ST + THAYER AVE,,KFH,2012/03/15 04:00:00+00,1,FRE,NAPP,N,N,N,N,58U,BRK,NON,Y,Y,N,7,Y,Y,Y,NON,NON,1.29999995231628,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,90,N,Y,N,Y,U,U,U,U,-77.023992,38.992862
-77.036447298342,38.9809668036906,3134,1308398,1002940,11855,PRS,1938/06/30 04:00:00+00,REV,HOLLY ST NW,16TH ST NW,180,NEA,UNKNOWN,16TH ST NW + HOLLY ST NW,,KFH,2006/04/21 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,U,6,N,Y,N,NON,UNK,1.29999995231628,N,N,Y,N,N,N,Y,N,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.036445,38.980959
-76.9603912760087,38.9367937955628,3135,1305757,3001410,7902,PRS,1958/09/07 04:00:00+00,REV,MUNICIPAL PL,RHODE ISLAND AVE,236,NEA,UNKNOWN,RHODE ISLAND AVE + MUNICIPAL PL,,KFH,2006/08/23 04:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.30000019073486,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NPL,,U,Y,U,Y,U,U,U,U,-76.960389,38.936786
-76.9684382705571,38.9329327913724,3136,1305755,1003184,13493,PRS,1901/01/01 05:00:00+00,REV,MONROE ST NE,RHODE ISLAND AVE NE,237,FAR,UNKNOWN,RHODE ISLAND AVE NE + MONROE ST NE,,KFH,2006/08/23 04:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,6,Y,Y,N,LSC,UNK,4.30000019073486,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-76.968436,38.932925
-76.9742472781798,39.0089698119066,3137,1305424,3002706,13658,PRS,1993/12/12 05:00:00+00,REV,FOX ST,ADELPHI RD,123,NEA,@ CATCH BASIN,ADELPHI RD + FOX ST,,KFH,2006/09/29 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,,N,N,N,N,N,N,Y,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.974245,39.008962
-77.0091832823159,38.9215007880745,3138,1302111,1001794,7121,PRS,1963/11/12 05:00:00+00,REV,BRYANT ST NE,N CAPITOL ST NW,180,NEA,UNKNOWN,N CAPITOL ST NW + BRYANT ST NE,,KFH,2006/08/08 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,3,Y,Y,N,NON,UNK,2.70000004768372,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.009181,38.921493
-77.0546443071881,39.0397418155702,3139,1309441,2000510,10657,PRS,1960/04/03 04:00:00+00,UNK,UNIVERSITY BLVD W,VEIRS MILL RD,304,FAR,UNKNOWN,VEIRS MILL RD + UNIVERSITY BLVD W,,KFH,2012/03/07 05:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,N,7,Y,Y,Y,NON,NON,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,150,N,Y,N,Y,U,U,U,U,-77.054642,39.039734
-77.0649613031202,38.9737977996961,3140,1309439,1003091,13158,PRS,2000/03/30 04:00:00+00,UNK,BARNABY ST NW,UTAH AVE NW,150,NEX,40' S OF DRWY @ #6328,UTAH AVE NW + BARNABY ST NW,,KFH,2006/06/26 04:00:00+00,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,Y,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-77.064959,38.97379
-77.1823673425892,38.9261687868959,3141,1306472,5001640,7374,PRS,1978/05/15 04:00:00+00,REV,OLD CHESTERBROOK RD,WESTMORELAND ST,335,NEA,UNKNOWN,WESTMORELAND ST + OLD CHESTERBROOK RD,,KFH,2012/04/04 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,NON,6.19999980926514,N,N,Y,E,N,N,Y,E,N,N,N,YUN,,N,N,N,N,U,U,U,U,-77.182365,38.926161
-77.0509132942197,38.7984497637453,3142,1304860,4000449,11724,PRS,1901/01/01 05:00:00+00,UNK,S ALFRED ST,FRANKLIN ST,99,UNK,UNKNOWN,FRANKLIN ST + S ALFRED ST,,KFH,2009/03/19 04:00:00+00,,UNK,UNKW,N,Y,N,N,58U,CON,NON,Y,N,E,3,N,Y,N,NON,UNK,6.09999990463257,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,YUN,,U,N,U,Y,U,U,U,U,-77.050911,38.798442
-76.992146271014,38.7932457624271,3143,1306799,3000281,623,PRS,1965/03/15 04:00:00+00,REV,LINDSAY RD,LEYTE DR,192,NEA,UNKNOWN,LEYTE DR + LINDSAY RD,,KFH,2006/09/18 04:00:00+00,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,N,N,NON,GRS,6.69999980926514,Y,Y,Y,Y,N,N,N,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.992144,38.793238
-76.9886252711956,38.8201557682014,3144,1306797,3000452,1376,PRS,1901/01/01 05:00:00+00,REV,OWENS RD,KENNEBEC ST,58,NEA,E OF ENTR TO FOX HILLS NORTH APTS,KENNEBEC ST + OWENS RD,,KFH,2006/06/28 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,UNK,4.19999980926514,Y,N,N,N,Y,Y,N,N,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.988623,38.820148
-77.1362763258161,38.9405227914356,3145,1305925,5001705,20447,PRS,1975/03/06 05:00:00+00,UNK,KIRBY RD,DOLLEY MADISON BLVD,304,UNK,UNKNOWN,DOLLEY MADISON BLVD + KIRBY RD,,KFH,2012/04/05 04:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,Y,Y,U,Y,N,N,E,N,Y,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.136274,38.940515
-76.8759492419218,38.8323987820914,3146,1303727,3003286,15116,PRS,2001/03/09 05:00:00+00,UNK,#4111,FORESTVILLE RD,175,UNK,S OF PEPCO POLE #835363-2283,FORESTVILLE RD + #4111,,KFH,2006/10/05 04:00:00+00,,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.875947,38.832391
-76.9851772791747,38.8440077749331,3147,1309771,1000154,2454,PRS,1954/05/23 04:00:00+00,REV,SAVANNAH ST SE,CONGRESS ST SE,9,NEA,UNKNOWN,CONGRESS ST SE + SAVANNAH ST SE,,KFH,2006/04/25 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,N,NON,UPV,7,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.985175,38.844
-77.0819513169958,39.0563798141806,3148,1309346,2000643,10867,PRS,1901/01/01 05:00:00+00,REV,VEIRS MILL RD,RANDOLPH RD,51,FAR,UNKNOWN,RANDOLPH RD + VEIRS MILL RD,,KFH,2012/03/01 05:00:00+00,1,INS,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,8,Y,Y,Y,NON,NON,5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,150,N,Y,N,Y,U,U,U,U,-77.081949,39.056372
-77.1196773235667,39.0169108086739,3149,1309300,2001208,15343,PRS,1963/09/11 04:00:00+00,REV,CAPITAL BELTWAY,MD-187,337,FAR,@ PEPCO POLE #635415,MD-187 + CAPITAL BELTWAY,,KFH,2012/02/17 05:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,4,N,N,Y,NON,NON,7.09999990463257,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,NPL,150,N,Y,N,N,U,U,U,U,-77.119675,39.016903
-77.1566403483622,39.0960318193857,3150,1306153,2000926,11382,PRS,1901/01/01 05:00:00+00,REV,S CAMPUS DR,MANNAKEE ST,79,FAR,UNKNOWN,MANNAKEE ST + S CAMPUS DR,,KFH,2012/02/06 05:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,3,N,N,Y,NON,NON,7.5,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,NSG,150,N,Y,N,N,U,U,U,U,-77.156638,39.096024
-77.2100883495292,38.9152247856706,3151,1306144,5001588,6796,PRS,1901/01/01 05:00:00+00,REV,WARE RD,MAGARITY RD,50,NEA,UNKNOWN,MAGARITY RD + WARE RD,,KFH,2012/03/28 04:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,Y,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.210086,38.915217
-76.9950302054572,38.8622866032116,3152,1309832,1000362,3481,PRS,1991/12/29 05:00:00+00,UNK,EAST ENTRANCE TO ANACOSTIA STATION,HOWARD RD SE,129,NEA,75' W OF -,HOWARD RD SE + EAST ENTRANCE TO ANACOSTIA STATION,,KFH,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.995028,38.862279
-77.0653103128427,39.0590018192532,3153,1309358,2000684,10917,PRS,1901/01/01 05:00:00+00,UNK,BLUHILL RD,RANDOLPH RD,91,FAR,UNKNOWN,RANDOLPH RD + BLUHILL RD,,KFH,2012/02/27 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,5.19999980926514,Y,N,Y,Y,Y,N,Y,N,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.065308,39.058994
-77.0714443174049,39.0579888193968,3154,1309353,2000669,10901,PRS,1901/01/01 05:00:00+00,UNK,GOODHILL RD,RANDOLPH RD,47,FAR,UNKNOWN,RANDOLPH RD + GOODHILL RD,,KFH,2012/02/28 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,2.09999990463257,N,N,Y,Y,N,N,Y,Y,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,-77.071442,39.057981
-77.0914503168493,38.9839497992187,3155,1309241,2000098,9713,PRS,1985/11/12 05:00:00+00,REV,PEARL ST,MONTGOMERY AVE,79,FAR,@ MONT CO SHELTER      (BETHESDA),MONTGOMERY AVE + PEARL ST,,KFH,2012/02/28 05:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,BRK,NON,Y,Y,N,9,Y,Y,Y,NON,NON,3.79999995231628,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,150,N,Y,N,Y,U,U,U,U,-77.091448,38.983942
-76.9484342805793,39.0370548151293,3156,1300921,3002481,10619,PRS,1974/09/01 04:00:00+00,UNK,CHERRY MILL DR,POWDER MILL RD,193,UNK,E OF CHERRY MILL DR,POWDER MILL RD + CHERRY MILL DR,,KFH,2006/11/02 04:00:00+00,,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,3,Y,Y,N,NON,UNK,6.5,N,N,Y,N,N,N,N,U,Y,N,N,NPL,,U,N,U,N,U,U,U,U,-76.948432,39.037047
-76.9527032811696,39.0318038120574,3157,1300917,3002470,10550,PRS,1975/04/24 04:00:00+00,UNK,PAINT BRANCH HOME,POWDER MILL RD,55,UNK,@ PEPCO POLE #813436-3842,POWDER MILL RD + PAINT BRANCH HOME,,KFH,2006/11/02 04:00:00+00,,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.952701,39.031796
-76.9576762791695,39.0549288192155,3158,1300913,2000624,10840,PRS,1996/05/10 04:00:00+00,REV,BROADBIRCH DR,PLUM ORCHARD DR,197,FAR,200' S OF -,PLUM ORCHARD DR + BROADBIRCH DR,,KFH,2012/02/16 05:00:00+00,1,INS,NAPP,N,N,N,N,58O,CON,TRC,Y,N,E,5,N,Y,N,NON,NON,4,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,150,N,N,N,N,U,U,U,U,-76.957674,39.054921
-76.9424722811525,39.0998248287348,3159,1300908,2001467,15626,PRS,2001/12/30 05:00:00+00,REV,FORSYTHIA LN,OLD COLUMBIA PIKE,54,NEA,45' S OF ---,OLD COLUMBIA PIKE + FORSYTHIA LN,,KFH,2012/02/07 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,3.40000009536743,N,N,Y,E,N,N,N,E,N,N,N,YUN,,N,N,N,U,U,U,U,U,-76.94247,39.099817
-76.9421002828583,39.1002248342035,3160,1300904,2001440,15599,PRS,2001/12/30 05:00:00+00,REV,FORSYTHIA LN,OLD COLUMBIA PIKE,225,NEX,UNKNOWN,OLD COLUMBIA PIKE + FORSYTHIA LN,,KFH,2012/02/07 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,,N,N,U,Y,N,N,E,N,N,N,N,NPL,150,N,Y,N,U,U,U,U,U,-76.942098,39.100217
-77.2687983626941,38.8106237550207,3161,1300247,5000511,1056,PRS,1989/10/11 04:00:00+00,REV,HARFORD LN,GUINEA RD,266,FAR,100' W OF -,GUINEA RD + HARFORD LN,,KFH,2012/05/08 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,5,N,Y,N,NON,NON,3.59999990463257,Y,Y,Y,Y,N,Y,N,Y,N,N,N,NPL,110,N,N,N,N,U,U,U,U,-77.268796,38.810616
-77.1801733344557,38.8879867797626,3162,1306391,6000831,14105,PRS,1901/01/01 05:00:00+00,UNK,S OAK ST,W BROAD ST,130,UNK,UNKNOWN,W BROAD ST + S OAK ST,,KFH,2007/05/25 04:00:00+00,1,FRE,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,6.19999980926514,N,N,Y,Y,N,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,-77.180171,38.887979
-77.1866113378347,38.8921207763545,3163,1306387,6000795,14003,PRS,1901/01/01 05:00:00+00,REV,FALLS AVE,W BROAD ST,130,NEX,GEORGE SHUTTLE,W BROAD ST + FALLS AVE,,KFH,2007/05/25 04:00:00+00,1,FRE,WMAT,N,Y,N,N,58U,BRK,NON,Y,N,E,6,N,Y,N,NON,UNK,,N,N,U,Y,N,N,U,Y,N,N,N,NPL,,U,Y,U,U,U,U,U,U,-77.186609,38.892113
-76.9412562801632,39.0762238242464,3164,1300616,2001464,15623,PRS,2004/09/26 04:00:00+00,REV,ASTON MANOR DR,BRIGGS CHANEY RD,328,FAR,UNKNOWN,BRIGGS CHANEY RD + ASTON MANOR DR,,KFH,2012/02/13 05:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,Y,N,5,Y,Y,Y,NON,NON,3.59999990463257,Y,Y,Y,Y,N,N,N,N,N,N,N,NPL,80,N,N,N,N,U,U,U,U,-76.941254,39.076216
-76.937060273387,39.0681558240151,3165,1300614,2001462,15621,PRS,2004/09/26 04:00:00+00,UNK,MEDALLION DR,BRIGGS CHANEY RD,7,FAR,UNKNOWN,BRIGGS CHANEY RD + MEDALLION DR,,KFH,2012/02/16 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,N,NON,NON,6.40000009536743,N,Y,Y,N,N,N,N,N,N,N,N,NPL,50,N,N,N,N,U,U,U,U,-76.937058,39.068148
-76.9649702709752,38.860568782833,3166,1309657,1000332,3363,PRS,1941/08/09 04:00:00+00,REV,30TH ST SE,ALABAMA AVE SE,62,NEA,UNKNOWN,ALABAMA AVE SE + 30TH ST SE,,KFH,2006/05/03 04:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NWB,UNK,5.19999980926514,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-76.964968,38.860561
-76.9722782758003,38.8512287802616,3167,1309646,1000225,2811,PRS,1948/10/25 04:00:00+00,REV,24TH ST SE,ALABAMA AVE SE,75,NEX,UNKNOWN,ALABAMA AVE SE + 24TH ST SE,,KFH,2006/05/03 04:00:00+00,1,INS,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UPV,6.30000019073486,N,N,U,Y,N,N,U,Y,N,N,N,NSG,,N,Y,U,U,U,U,U,U,-76.972276,38.851221
-77.0089062874951,38.9243297921693,3168,1302114,1001870,7260,PRS,1960/04/11 04:00:00+00,REV,EVARTS ST NE,N CAPITOL ST NE,360,NEA,UNKNOWN,N CAPITOL ST NE + EVARTS ST NE,,KFH,2006/08/08 04:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.09999990463257,N,Y,Y,N,N,Y,Y,U,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.008904,38.924322
